#,Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category
50.0,3DLook for iOS - Free download and software reviews - CNET Download,https://download.cnet.com/3dlook/3000-31711_4-77429166.html,en,,301.0,91.0,0.0,1.0813697E7,0.0,7.0,8.0,0.0,0.0,https://3dlook.ai/,By,3DLook,,"http://www.3dlook.me/, https://www.3dlook.me/","301,301",text,false,0,1,0,0,0,1,pageredirected,,pagefound,2024-05-04 11:20:55,2025-08-22 06:25:02,2026-01-08 14:06:18,,,
51.0,The startup behind a COVID-19 vaccine gears up for an IPO | Fortune,https://fortune.com/2021/03/17/the-startup-behind-a-covid-19-vaccine-gears-up-for-an-ipo/,en,,200.0,91.0,0.0,1271399.0,0.0,94.0,135.0,0.0,0.0,https://3dlook.ai/,,3DLOOK,",",https://3dlook.me/,301,text,false,1,0,0,0,0,1,,,linkrestored,2023-07-26 08:41:28,2026-05-03 09:08:05,,Lucinda Shen,,
52.0,10 Emerging Ecommerce Trends to Watch in 2024 | Fiverr,https://www.fiverr.com/resources/guides/business/ecommerce-trends,en,,200.0,91.0,4.6,6516796.0,3.0,45.0,56.0,0.0,0.0,https://3dlook.ai/yourfit/,,YourFit,,https://3dlook.me/yourfit/,301,text,false,1,1,0,0,0,1,,,linkrestored,2023-07-26 20:18:59,2026-05-27 02:30:09,,,Article > Roundup,Shopping > Shopping portals; Business > Retail trade; Internet > Web services > Development
53.0,10 Emerging Ecommerce Trends to Watch in 2024 | Fiverr,https://www.fiverr.com/resources/guides/business/ecommerce-trends,en,,200.0,91.0,4.6,6516796.0,3.0,45.0,56.0,0.0,0.0,https://3dlook.ai/,,YourFit,,"https://3dlook.me/yourfit/, https://3dlook.ai/yourfit/","301,301",text,false,1,1,0,0,0,1,,,linkfound,2026-03-22 23:19:17,2026-05-27 02:30:09,,,Article > Roundup,Shopping > Shopping portals; Business > Retail trade; Internet > Web services > Development
54.0,10 Emerging Ecommerce Trends to Watch in 2024 | Fiverr,https://www.fiverr.com/resources/guides/business/ecommerce-trends/,en,,200.0,91.0,0.0,6516796.0,0.0,44.0,55.0,0.0,0.0,https://3dlook.ai/,,YourFit,,"https://3dlook.me/yourfit/, https://3dlook.ai/yourfit/","301,301",text,false,1,1,0,0,0,1,,,linkfound,2026-05-04 08:55:37,2026-05-04 08:55:37,,,,
55.0,10 Emerging Ecommerce Trends to Watch in 2024 | Fiverr,https://www.fiverr.com/resources/guides/business/ecommerce-trends/,en,,200.0,91.0,0.0,6516796.0,0.0,44.0,55.0,0.0,0.0,https://3dlook.ai/yourfit/,,YourFit,,https://3dlook.me/yourfit/,301,text,false,1,1,0,0,0,1,,,linkfound,2026-05-04 08:55:37,2026-05-04 08:55:37,,,,
56.0,4 Digital Innovations Transforming the Fashion Industry,https://www.inc.com/rebecca-deczynski/digital-transformations-fashion-industry-metaverse-artificial-intelligence.html,en,,200.0,91.0,4.5,344993.0,17.0,18.0,26.0,0.0,0.0,https://3dlook.ai/,"problem, both financially and environmentally, says Whitney Cathcart, 55, co-founder of",3DLOOK,", the San Mateo, California-based B2B A.I.-powered virtual try-on company. Founded",https://3dlook.me/,301,text,false,1,0,0,0,1,1,,,linkrestored,2024-04-18 11:26:07,2026-05-14 23:37:24,,Rebecca Deczynski,Article > Insights,Business > Retail trade > Technology; Shopping > Apparel > Services; Internet > Web services > Development; Computers and electronics > Consumer electronics
57.0,"Succession divides fans with takedown of ‘ludicrously capacious’ $2,900 Burberry bag | The Independent",https://www.independent.co.uk/life-style/fashion/succession-burberry-bag-ludicrously-capacious-b2311101.html,en,,402.0,91.0,4.4,5464232.0,4.0,20.0,40.0,0.0,3.0,https://3dlook.ai/,"the episode aired, according to Google Trends data analysed by",3DLook,. Searches for “Burberry handbag” were also up 180 per,https://3dlook.me/,301,text,false,1,1,0,0,1,1,pageerror,,linkfound,2023-08-02 05:43:13,2026-01-24 17:05:12,2026-03-31 14:45:45,,,
58.0,Uso de bioimpedância muda forma de acompanhar emagrecimento | Dino | Valor Econômico,https://valor.globo.com/patrocinado/dino/noticia/2026/02/11/uso-de-bioimpedancia-muda-forma-de-acompanhar-emagrecimento-1.ghtml,pt,,200.0,91.0,0.0,2.12400048E8,0.0,19.0,32.0,0.0,0.0,https://3dlook.ai/content-hub/glp-1-market/,"Ao mesmo tempo,",análises de mercado,e estudos clínicos sobre o uso de medicamentos injetáveis para,,,text,false,1,1,0,1,0,1,,,linkfound,2026-02-15 03:50:42,2026-05-17 18:25:18,,,,
59.0,Venturing into Fashion Tech RSS Feed,https://feeds.buzzsprout.com/1962084.rss,,,301.0,91.0,0.0,192125.0,5.0,52.0,110.0,0.0,0.0,https://3dlook.ai/,Find out about,3DLOOK here,,,,text,false,0,0,0,0,1,0,pageredirected,,linkfound,2024-03-20 01:24:01,2025-10-22 19:11:34,2025-11-08 16:45:19,,,
60.0,Vadim Rogovskiy | Entrepreneur,https://www.entrepreneur.com/author/vadim-rogovskiy,en,wordpress,200.0,91.0,4.5,454340.0,0.0,10.0,14.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,1,0,0,0,0,1,,,linkrestored,2023-07-28 04:24:46,2026-05-18 15:37:25,,Vadim Rogovskiy,,
61.0,How Business Leaders Can Foster an Innovative Work Culture,https://www.entrepreneur.com/growing-a-business/how-business-leaders-can-foster-an-innovative-work-culture/374202,en,wordpress,200.0,91.0,4.5,454340.0,40.0,12.0,21.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-09-28 20:35:26,2026-05-26 14:48:31,,Vadim Rogovskiy,Article > Insights,Business > Business operations > Human; Jobs and education > Jobs > Planning
62.0,The Challenges of Automation in the Legacy Fashion Industry,https://www.entrepreneur.com/science-technology/the-challenges-of-automation-in-the-legacy-fashion-industry/382041,en,wordpress,200.0,91.0,4.4,454340.0,2.0,16.0,25.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-10-05 07:08:35,2026-05-24 10:36:37,,Vadim Rogovskiy,Article > Opinion,Business > Retail trade > Technology; Computers and electronics > Software > Utilities
63.0,Cómo aprovechar al máximo la recaudación de fondos en 2022,https://spanish.entrepreneur.com/emprendedores/como-aprovechar-al-maximo-la-recaudacion-de-fondos-en/409562,es,wordpress,200.0,91.0,0.0,454340.0,1.0,10.0,14.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-10-16 11:01:01,2026-05-19 09:46:30,,Vadim Rogovskiy,Article > How-to,Finance > Investing > Funds; Internet > Web services
64.0,Cómo los líderes empresariales pueden fomentar una cultura laboral innovadora,https://spanish.entrepreneur.com/estrategias-de-crecimiento/como-los-lideres-empresariales-pueden-fomentar-una/407004,es,wordpress,200.0,91.0,0.0,454340.0,2.0,9.0,12.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-10-01 15:08:27,2026-05-25 02:11:44,,Vadim Rogovskiy,Article > Insights,Business > Business operations > Human; Jobs and education > Jobs > Planning
65.0,Cómo el comercio electrónico empoderará a las personas en la próxima década,https://spanish.entrepreneur.com/tecnologia/como-el-comercio-electronico-empoderara-a-las-personas/421451,es,wordpress,200.0,91.0,0.0,454340.0,0.0,13.0,19.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,0,1,,,linkrestored,2025-10-02 04:20:25,2026-05-20 18:14:26,,Vadim Rogovskiy,,
66.0,Los desafíos de la automatización en la industria de la moda heredada,https://spanish.entrepreneur.com/tecnologia/los-desafios-de-la-automatizacion-en-la-industria-de-la/408198,es,wordpress,200.0,91.0,0.0,454340.0,0.0,12.0,15.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,0,1,,,linkrestored,2025-10-16 23:54:59,2026-05-20 04:08:48,,Vadim Rogovskiy,,
67.0,How to Make the Most of Fundraising In 2022,https://www.entrepreneur.com/starting-a-business/how-to-make-the-most-of-fundraising-in-2022/397742,en,wordpress,200.0,91.0,0.0,454340.0,10.0,13.0,23.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-09-28 01:44:59,2026-05-26 11:17:33,,Vadim Rogovskiy,Article > How-to,Finance > Investing > Funds; Business > Business finance > Venture capital
68.0,Vadim Rogovskiy | Entrepreneur en Espanol,https://spanish.entrepreneur.com/author/vadim-rogovskiy,es,wordpress,200.0,91.0,0.0,454340.0,1.0,8.0,10.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,1,0,0,0,1,1,,,pagefound,2025-10-16 09:41:42,2026-05-28 17:53:26,,Vadim Rogovskiy,Article > Insights,Business > Retail trade > Technology; Computers and electronics > Enterprise technology; Society > Other
69.0,How Ecommerce Will Empower Individuals In the Decade Ahead,https://www.entrepreneur.com/science-technology/how-ecommerce-will-empower-individuals-in-the-decade-ahead/416940,en,wordpress,200.0,91.0,0.0,454340.0,2.0,17.0,30.0,0.0,0.0,https://3dlook.ai/,,,,https://3dlook.me/,301,text,false,0,0,0,0,1,1,,,linkrestored,2025-09-27 18:28:50,2026-05-26 01:12:43,,Vadim Rogovskiy,Article > Opinion,Shopping > Shopping portals; Business > Retail trade > Technology; Internet > Web services > Development
70.0,Why Fashion Needs to Be More Sustainable – State of the Planet,https://news.climate.columbia.edu/2021/06/10/why-fashion-needs-to-be-more-sustainable/,en,wordpress,200.0,91.0,8.0,1850859.0,351.0,50.0,75.0,102.0,19.0,https://3dlook.ai/,,Mobile body scanning,can help brands produce garments that fit a variety of,https://3dlook.me/,301,text,false,1,0,0,0,0,1,,,linkrestored,2023-11-02 01:11:19,2026-04-26 07:56:11,,Renée Cho,Article > Opinion,Science > Environment; Society > Advocacy > Environmental issues; Shopping > Apparel
71.0,3DLOOK Products | Read 13 Reviews on G2,https://www.g2.com/sellers/3dlook,,,200.0,91.0,4.6,840341.0,0.0,4.0,5.0,0.0,0.0,https://3dlook.ai/,,3dlook.ai,,,,text,false,0,1,0,0,0,1,,,linkfound,2025-05-20 03:08:53,2026-04-08 19:12:45,,,,
72.0,Produits 3DLOOK | Lire 13 avis sur G2,https://www.g2.com/fr/sellers/3dlook,,,200.0,91.0,4.5,840341.0,0.0,4.0,5.0,0.0,0.0,https://3dlook.ai/,,3dlook.ai,,,,text,false,0,1,0,0,0,1,notcanonical,,linkfound,2025-05-23 08:24:43,2026-02-04 01:26:01,2026-04-16 23:16:12,,,
73.0,Productos de 3DLOOK | Lee 13 reseñas en G2,https://www.g2.com/es/sellers/3dlook,,,200.0,91.0,4.4,840341.0,0.0,4.0,5.0,0.0,0.0,https://3dlook.ai/,,3dlook.ai,,,,text,false,0,1,0,0,0,1,notcanonical,,pagefound,2025-05-11 19:32:46,2026-03-09 12:36:53,2026-04-21 20:58:37,,,
74.0,Produtos 3DLOOK | Leia 13 Avaliações no G2,https://www.g2.com/pt/sellers/3dlook,,,200.0,91.0,4.4,840341.0,0.0,4.0,5.0,0.0,0.0,https://3dlook.ai/,,3dlook.ai,,,,text,false,0,1,0,0,0,1,notcanonical,,pagefound,2025-05-09 17:57:40,2026-03-07 23:01:55,2026-04-21 10:51:35,,,
75.0,3DLOOK Produkte | Lesen Sie 13 Bewertungen auf G2,https://www.g2.com/de/sellers/3dlook,,,200.0,91.0,4.4,840341.0,0.0,4.0,5.0,0.0,0.0,https://3dlook.ai/,,3dlook.ai,,,,text,false,0,1,0,0,0,1,notcanonical,,pagefound,2025-05-13 01:03:57,2026-03-13 19:00:23,2026-05-02 13:32:46,,,
76.0,YourFit | Workflos AppStore,https://workflos-ai.oss-us-west-1.aliyuncs.com/appstore/product/yourfit,en,wordpress,200.0,91.0,0.0,7067.0,0.0,7.0,8.0,0.0,0.0,https://3dlook.ai/,,https://3dlook.me/,,https://3dlook.me/,301,image,false,1,0,0,0,0,1,,,pagefound,2026-01-04 09:37:58,2026-01-25 19:02:23,,,,
77.0,"Succession divides fans with takedown of ‘ludicrously capacious’ $2,900 Burberry bag - AOL",https://www.aol.com/succession-divides-fans-takedown-ludicrously-155227895.html,en,,200.0,91.0,0.0,1.0855626E7,0.0,26.0,57.0,0.0,0.0,https://3dlook.ai/,"the episode aired, according to Google Trends data analysed by",3DLook,. Searches for “Burberry handbag” were also up 180 per,https://3dlook.me/,301,text,false,1,1,0,0,0,1,,,pagefound,2025-01-24 23:24:00,2026-05-18 16:47:41,,Chelsea Ritschel,,
78.0,Planning for a leaner Christmas - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/planning-for-a-leaner-christmas.html,en,,200.0,91.0,6.0,8838240.0,0.0,16.0,22.0,2.0,1.0,https://3dlook.ai/content-hub/7-emerging-technologies-for-sustainable-fashion-production-in-2022/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,"https://3dlook.me/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/","301,0",text,false,0,0,0,0,0,1,lostredirect,,linkrestored,2024-09-22 23:06:29,2026-01-09 23:27:52,2026-02-09 22:17:32,,,
79.0,Planning for a leaner Christmas - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/planning-for-a-leaner-christmas.html,en,,200.0,91.0,6.0,8838240.0,0.0,16.0,20.0,2.0,1.0,https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,301,text,false,0,0,0,0,0,1,,,linkrestored,2024-09-22 23:06:29,2026-04-20 11:39:10,,,,
80.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,6.0,8838240.0,0.0,14.0,21.0,0.0,0.0,https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,301,text,false,0,0,0,0,0,1,,,linkrestored,2024-09-22 23:06:18,2026-04-20 11:50:09,,,,
81.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,6.0,8838240.0,0.0,14.0,21.0,0.0,0.0,https://3dlook.ai/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,301,text,false,0,0,0,0,0,1,,,pagefound,2024-09-22 23:06:18,2026-04-20 11:50:09,,,,
82.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,6.0,8838240.0,0.0,14.0,22.0,0.0,0.0,https://3dlook.ai/blog/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,"https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/, https://3dlook.ai/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/","301,0",text,false,0,0,0,0,0,1,lostredirect,,pagefound,2024-09-22 23:06:18,2026-02-10 09:34:45,2026-04-20 11:50:09,,,
83.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/ecommerce/uk/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,6.0,8838240.0,0.0,14.0,23.0,0.0,0.0,https://3dlook.ai/content-hub/7-emerging-technologies-for-sustainable-fashion-production-in-2022/,,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,"https://3dlook.me/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/","301,0",text,false,0,0,0,0,0,1,lostredirect,,linkrestored,2024-09-22 23:06:18,2026-01-10 05:58:18,2026-02-10 09:34:45,,,
84.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/parcel/business-users/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,0.0,8838240.0,0.0,13.0,21.0,0.0,0.0,https://3dlook.ai/blog/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,5,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,"https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/, https://3dlook.ai/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/","301,0",text,false,0,0,0,0,0,1,notcanonical,,pagefound,2023-10-29 01:38:01,2023-10-29 01:38:01,2025-09-27 09:13:59,,,
85.0,Planning for a leaner Christmas - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/parcel/business-users/content-hub/blog/planning-for-a-leaner-christmas.html,en,,200.0,91.0,0.0,8838240.0,0.0,15.0,22.0,0.0,0.0,https://3dlook.ai/content-hub/7-emerging-technologies-for-sustainable-fashion-production-in-2022/,6,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,"https://3dlook.me/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/","301,0",text,false,0,0,0,0,0,1,notcanonical,,pagefound,2023-10-29 01:38:23,2023-10-29 01:38:23,2025-09-27 09:13:49,,,
86.0,Any Other Business: 26 March 2021,https://www.dhl.com/discover/en-au/small-business-advice/business-innovation-trends/aob-business-news-this-week/2021-03-26,en,,200.0,91.0,0.0,8838240.0,0.0,15.0,20.0,0.0,0.0,https://3dlook.ai/,2 -,3DLook,,https://3dlook.me/,301,text,false,0,1,0,0,0,1,,,pagefound,2025-02-26 19:22:43,2026-05-27 09:33:05,,,,
87.0,Planning for a leaner Christmas - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/parcel/business-users/content-hub/blog/planning-for-a-leaner-christmas.html,en,,200.0,91.0,0.0,8838240.0,0.0,15.0,22.0,0.0,0.0,https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/,6,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,"https://3dlook.me/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-emerging-technologies-for-sustainable-fashion-production-in-2022/","301,0,301",text,false,0,0,0,0,0,1,notcanonical,,pagefound,2023-10-29 01:38:23,2023-10-29 01:38:23,2025-09-27 09:13:49,,,
88.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/parcel/business-users/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,0.0,8838240.0,0.0,13.0,21.0,0.0,0.0,https://3dlook.ai/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,5,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,,https://3dlook.me/content-hub/sustainability-inclusivity-and-traceability-a-fashion-industry-fit-for-gen-z/,301,text,false,0,0,0,0,0,1,notcanonical,,pagefound,2023-10-29 01:38:01,2023-10-29 01:38:01,2025-09-27 09:13:59,,,
89.0,From AI to voice search: The latest trends in ecommerce - DHL Parcel - United Kingdom,https://www.dhl.com/gb-en/parcel/business-users/content-hub/blog/from-ai-to-voice-search.html,en,,200.0,91.0,0.0,8838240.0,0.0,13.0,21.0,0.0,0.0,https://3dlook.ai/content-hub/7-emerging-technologies-for-sustainable-fashion-production-in-2022/,6,https://3dlook.me/content-hub/7-sustainable-fashion-technologies/,,"https://3dlook.me/content-hub/7-sustainable-fashion-technologies/, https://3dlook.ai/content-hub/7-sustainable-fashion-technologies/","301,0",text,false,0,0,0,0,0,1,notcanonical,,pagefound,2023-10-29 01:38:01,2023-10-29 01:38:01,2025-09-27 09:13:59,,,
